species,temperature,irradiance,growth rate,daylength,environment,taxon,reference
Scenedesmus quadricauda,20,205,0.5899,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,20,230,0.5457,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,20,255,0.5651,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,20,280,0.5209,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,20,315,0.501,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,20,315,0.501,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,20,383,0.4712,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,20,450,0.4756,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,20,533,0.4846,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,20,680,0.459,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,25,31,0.5996,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,25,102,0.9079,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,25,127,1.0574,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,25,179,1.1628,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,25,179,1.1628,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,25,230,1.2391,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,25,255,1.1657,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,25,280,1.1652,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,25,315,1.1111,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,25,383,1.1384,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,25,450,1.0786,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,25,533,1.0718,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,25,680,1.0102,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,27,31,0.6075,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,27,102,1.1023,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,27,127,1.1989,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,27,127,1.1989,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,27,179,1.3582,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,27,230,1.3519,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,27,280,1.4041,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,27,315,1.3498,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,27,383,1.3627,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,27,450,1.2688,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,27,680,1.3071,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,32,31,0.7893,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,32,102,1.1437,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,32,127,1.3695,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,32,179,1.4642,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,32,230,1.6073,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,32,280,1.673,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,32,315,1.6863,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,32,383,1.6456,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,32,383,1.6455,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,32,383,1.6503,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,32,450,1.6239,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,32,533,1.5732,15,freshwater,chlorophyte,7
Scenedesmus quadricauda,32,680,1.5587,15,freshwater,chlorophyte,7
Chlorella vulgaris,10,10,0.1853,15,freshwater,chlorophyte,8
Chlorella vulgaris,10,20,0.325,15,freshwater,chlorophyte,8
Chlorella vulgaris,10,40,0.3759,15,freshwater,chlorophyte,8
Chlorella vulgaris,10,75,0.3435,15,freshwater,chlorophyte,8
Chlorella vulgaris,10,130,0.2275,15,freshwater,chlorophyte,8
Chlorella vulgaris,10,180,0.1734,15,freshwater,chlorophyte,8
Chlorella vulgaris,10,220,0.0872,15,freshwater,chlorophyte,8
Chlorella vulgaris,10,340,0.0488,15,freshwater,chlorophyte,8
Chlorella vulgaris,10,460,0.013,15,freshwater,chlorophyte,8
Chlorella vulgaris,10,640,0.0172,15,freshwater,chlorophyte,8
Chlorella vulgaris,10,720,0.0113,15,freshwater,chlorophyte,8
Chlorella vulgaris,15,10,0.3224,15,freshwater,chlorophyte,8
Chlorella vulgaris,15,20,0.4727,15,freshwater,chlorophyte,8
Chlorella vulgaris,15,40,0.5613,15,freshwater,chlorophyte,8
Chlorella vulgaris,15,75,0.6846,15,freshwater,chlorophyte,8
Chlorella vulgaris,15,130,0.6655,15,freshwater,chlorophyte,8
Chlorella vulgaris,15,180,0.4637,15,freshwater,chlorophyte,8
Chlorella vulgaris,15,220,0.3613,15,freshwater,chlorophyte,8
Chlorella vulgaris,15,340,0.2584,15,freshwater,chlorophyte,8
Chlorella vulgaris,15,460,0.2441,15,freshwater,chlorophyte,8
Chlorella vulgaris,15,640,0.2536,15,freshwater,chlorophyte,8
Chlorella vulgaris,15,720,0.2021,15,freshwater,chlorophyte,8
Chlorella vulgaris,20,10,0.3331,15,freshwater,chlorophyte,8
Chlorella vulgaris,20,20,0.5211,15,freshwater,chlorophyte,8
Chlorella vulgaris,20,40,0.7252,15,freshwater,chlorophyte,8
Chlorella vulgaris,20,75,0.9078,15,freshwater,chlorophyte,8
Chlorella vulgaris,20,130,0.9423,15,freshwater,chlorophyte,8
Chlorella vulgaris,20,180,0.8963,15,freshwater,chlorophyte,8
Chlorella vulgaris,20,220,0.8718,15,freshwater,chlorophyte,8
Chlorella vulgaris,20,340,0.8441,15,freshwater,chlorophyte,8
Chlorella vulgaris,20,460,0.8004,15,freshwater,chlorophyte,8
Chlorella vulgaris,20,640,0.6566,15,freshwater,chlorophyte,8
Chlorella vulgaris,20,720,0.5594,15,freshwater,chlorophyte,8
Chlorella vulgaris,25,10,0.3754,15,freshwater,chlorophyte,8
Chlorella vulgaris,25,20,0.5371,15,freshwater,chlorophyte,8
Chlorella vulgaris,25,40,0.7154,15,freshwater,chlorophyte,8
Chlorella vulgaris,25,75,0.9841,15,freshwater,chlorophyte,8
Chlorella vulgaris,25,130,1.042,15,freshwater,chlorophyte,8
Chlorella vulgaris,25,180,1.0478,15,freshwater,chlorophyte,8
Chlorella vulgaris,25,220,1.0043,15,freshwater,chlorophyte,8
Chlorella vulgaris,25,340,0.838,15,freshwater,chlorophyte,8
Chlorella vulgaris,25,460,0.795,15,freshwater,chlorophyte,8
Chlorella vulgaris,25,640,0.714,15,freshwater,chlorophyte,8
Chlorella vulgaris,25,720,0.5118,15,freshwater,chlorophyte,8
Chlorella vulgaris,30,10,0.3535,15,freshwater,chlorophyte,8
Chlorella vulgaris,30,20,0.6029,15,freshwater,chlorophyte,8
Chlorella vulgaris,30,40,0.803,15,freshwater,chlorophyte,8
Chlorella vulgaris,30,75,1.0252,15,freshwater,chlorophyte,8
Chlorella vulgaris,30,130,1.1735,15,freshwater,chlorophyte,8
Chlorella vulgaris,30,180,1.1273,15,freshwater,chlorophyte,8
Chlorella vulgaris,30,220,0.892,15,freshwater,chlorophyte,8
Chlorella vulgaris,30,340,0.8133,15,freshwater,chlorophyte,8
Chlorella vulgaris,30,460,0.7429,15,freshwater,chlorophyte,8
Chlorella vulgaris,30,640,0.5606,15,freshwater,chlorophyte,8
Chlorella vulgaris,30,720,0.2762,15,freshwater,chlorophyte,8
Chlorella vulgaris,35,10,0.3479,15,freshwater,chlorophyte,8
Chlorella vulgaris,35,20,0.37,15,freshwater,chlorophyte,8
Chlorella vulgaris,35,40,0.7482,15,freshwater,chlorophyte,8
Chlorella vulgaris,35,75,0.9622,15,freshwater,chlorophyte,8
Chlorella vulgaris,35,130,1.0255,15,freshwater,chlorophyte,8
Chlorella vulgaris,35,180,1.0588,15,freshwater,chlorophyte,8
Chlorella vulgaris,35,220,1.0645,15,freshwater,chlorophyte,8
Chlorella vulgaris,35,340,0.7667,15,freshwater,chlorophyte,8
Chlorella vulgaris,35,460,0.7484,15,freshwater,chlorophyte,8
Chlorella vulgaris,35,640,0.5577,15,freshwater,chlorophyte,8
Chlorella vulgaris,35,720,0.3693,15,freshwater,chlorophyte,8
Fragilaria crotonensis,10,15,0.1209,15,freshwater,diatom,8
Fragilaria crotonensis,10,40,0.1679,15,freshwater,diatom,8
Fragilaria crotonensis,10,60,0.1843,15,freshwater,diatom,8
Fragilaria crotonensis,10,90,0.2067,15,freshwater,diatom,8
Fragilaria crotonensis,10,125,0.1879,15,freshwater,diatom,8
Fragilaria crotonensis,10,150,0.1785,15,freshwater,diatom,8
Fragilaria crotonensis,10,180,0.1444,15,freshwater,diatom,8
Fragilaria crotonensis,10,210,0.0904,15,freshwater,diatom,8
Fragilaria crotonensis,10,280,0.0634,15,freshwater,diatom,8
Fragilaria crotonensis,10,380,0.0869,15,freshwater,diatom,8
Fragilaria crotonensis,10,400,0.0458,15,freshwater,diatom,8
Fragilaria crotonensis,10,520,0.0587,15,freshwater,diatom,8
Fragilaria crotonensis,10,620,-0.0282,15,freshwater,diatom,8
Fragilaria crotonensis,10,690,-0.0106,15,freshwater,diatom,8
Fragilaria crotonensis,15,15,0.2043,15,freshwater,diatom,8
Fragilaria crotonensis,15,40,0.2301,15,freshwater,diatom,8
Fragilaria crotonensis,15,60,0.2701,15,freshwater,diatom,8
Fragilaria crotonensis,15,90,0.2771,15,freshwater,diatom,8
Fragilaria crotonensis,15,125,0.2865,15,freshwater,diatom,8
Fragilaria crotonensis,15,150,0.2759,15,freshwater,diatom,8
Fragilaria crotonensis,15,180,0.1937,15,freshwater,diatom,8
Fragilaria crotonensis,15,210,0.1714,15,freshwater,diatom,8
Fragilaria crotonensis,15,280,0.1444,15,freshwater,diatom,8
Fragilaria crotonensis,15,380,0.135,15,freshwater,diatom,8
Fragilaria crotonensis,15,400,0.1068,15,freshwater,diatom,8
Fragilaria crotonensis,15,520,0.027,15,freshwater,diatom,8
Fragilaria crotonensis,15,620,0.00705,15,freshwater,diatom,8
Fragilaria crotonensis,15,690,0.00352,15,freshwater,diatom,8
Fragilaria crotonensis,20,15,0.1843,15,freshwater,diatom,8
Fragilaria crotonensis,20,40,0.2934,15,freshwater,diatom,8
Fragilaria crotonensis,20,60,0.3862,15,freshwater,diatom,8
Fragilaria crotonensis,20,90,0.4074,15,freshwater,diatom,8
Fragilaria crotonensis,20,125,0.4333,15,freshwater,diatom,8
Fragilaria crotonensis,20,150,0.4239,15,freshwater,diatom,8
Fragilaria crotonensis,20,180,0.4144,15,freshwater,diatom,8
Fragilaria crotonensis,20,210,0.3793,15,freshwater,diatom,8
Fragilaria crotonensis,20,280,0.3159,15,freshwater,diatom,8
Fragilaria crotonensis,20,380,0.2934,15,freshwater,diatom,8
Fragilaria crotonensis,20,400,0.2254,15,freshwater,diatom,8
Fragilaria crotonensis,20,520,0.1761,15,freshwater,diatom,8
Fragilaria crotonensis,20,620,0.0728,15,freshwater,diatom,8
Fragilaria crotonensis,20,690,0.0869,15,freshwater,diatom,8
Fragilaria crotonensis,25,15,0.1662,15,freshwater,diatom,8
Fragilaria crotonensis,25,40,0.3628,15,freshwater,diatom,8
Fragilaria crotonensis,25,60,0.4365,15,freshwater,diatom,8
Fragilaria crotonensis,25,90,0.4906,15,freshwater,diatom,8
Fragilaria crotonensis,25,125,0.5306,15,freshwater,diatom,8
Fragilaria crotonensis,25,150,0.5611,15,freshwater,diatom,8
Fragilaria crotonensis,25,180,0.5379,15,freshwater,diatom,8
Fragilaria crotonensis,25,210,0.5814,15,freshwater,diatom,8
Fragilaria crotonensis,25,280,0.4566,15,freshwater,diatom,8
Fragilaria crotonensis,25,380,0.4069,15,freshwater,diatom,8
Fragilaria crotonensis,25,400,0.3673,15,freshwater,diatom,8
Fragilaria crotonensis,25,520,0.3949,15,freshwater,diatom,8
Fragilaria crotonensis,25,620,0.3148,15,freshwater,diatom,8
Fragilaria crotonensis,25,690,0.1397,15,freshwater,diatom,8
Fragilaria crotonensis,30,15,0.2621,15,freshwater,diatom,8
Fragilaria crotonensis,30,40,0.3197,15,freshwater,diatom,8
Fragilaria crotonensis,30,60,0.3464,15,freshwater,diatom,8
Fragilaria crotonensis,30,90,0.3678,15,freshwater,diatom,8
Fragilaria crotonensis,30,125,0.3715,15,freshwater,diatom,8
Fragilaria crotonensis,30,150,0.4184,15,freshwater,diatom,8
Fragilaria crotonensis,30,180,0.4373,15,freshwater,diatom,8
Fragilaria crotonensis,30,210,0.4059,15,freshwater,diatom,8
Fragilaria crotonensis,30,280,0.3642,15,freshwater,diatom,8
Fragilaria crotonensis,30,380,0.2034,15,freshwater,diatom,8
Fragilaria crotonensis,30,400,0.2199,15,freshwater,diatom,8
Fragilaria crotonensis,30,520,0.1738,15,freshwater,diatom,8
Fragilaria crotonensis,30,620,0.1498,15,freshwater,diatom,8
Fragilaria crotonensis,30,690,0.0169,15,freshwater,diatom,8
Fragilaria crotonensis,35,15,0.1498,15,freshwater,diatom,8
Fragilaria crotonensis,35,40,0.2084,15,freshwater,diatom,8
Fragilaria crotonensis,35,60,0.1723,15,freshwater,diatom,8
Fragilaria crotonensis,35,90,0.1818,15,freshwater,diatom,8
Fragilaria crotonensis,35,125,0.1551,15,freshwater,diatom,8
Fragilaria crotonensis,35,150,0.1529,15,freshwater,diatom,8
Fragilaria crotonensis,35,180,0.1392,15,freshwater,diatom,8
Fragilaria crotonensis,35,210,0.0233,15,freshwater,diatom,8
Fragilaria crotonensis,35,280,0.00632,15,freshwater,diatom,8
Fragilaria crotonensis,35,380,0.00922,15,freshwater,diatom,8
Fragilaria crotonensis,35,400,0.00936,15,freshwater,diatom,8
Fragilaria crotonensis,35,520,0.00772,15,freshwater,diatom,8
Fragilaria crotonensis,35,620,0.00247,15,freshwater,diatom,8
Fragilaria crotonensis,35,690,0.00287,15,freshwater,diatom,8
Staurastrum pingue,10,15,0.00468,15,freshwater,desmid,8
Staurastrum pingue,10,40,0.0341,15,freshwater,desmid,8
Staurastrum pingue,10,60,0.0357,15,freshwater,desmid,8
Staurastrum pingue,10,90,0.0589,15,freshwater,desmid,8
Staurastrum pingue,10,125,0.13,15,freshwater,desmid,8
Staurastrum pingue,10,150,0.1963,15,freshwater,desmid,8
Staurastrum pingue,10,185,0.2196,15,freshwater,desmid,8
Staurastrum pingue,10,215,0.229,15,freshwater,desmid,8
Staurastrum pingue,10,280,0.1491,15,freshwater,desmid,8
Staurastrum pingue,10,385,0.1988,15,freshwater,desmid,8
Staurastrum pingue,10,400,0.1696,15,freshwater,desmid,8
Staurastrum pingue,10,525,0.1346,15,freshwater,desmid,8
Staurastrum pingue,10,625,0.1242,15,freshwater,desmid,8
Staurastrum pingue,10,695,0.1429,15,freshwater,desmid,8
Staurastrum pingue,15,15,0.0771,15,freshwater,desmid,8
Staurastrum pingue,15,40,0.1142,15,freshwater,desmid,8
Staurastrum pingue,15,60,0.1374,15,freshwater,desmid,8
Staurastrum pingue,15,90,0.2639,15,freshwater,desmid,8
Staurastrum pingue,15,125,0.4243,15,freshwater,desmid,8
Staurastrum pingue,15,150,0.4353,15,freshwater,desmid,8
Staurastrum pingue,15,185,0.5001,15,freshwater,desmid,8
Staurastrum pingue,15,215,0.5403,15,freshwater,desmid,8
Staurastrum pingue,15,280,0.4651,15,freshwater,desmid,8
Staurastrum pingue,15,385,0.4901,15,freshwater,desmid,8
Staurastrum pingue,15,400,0.4546,15,freshwater,desmid,8
Staurastrum pingue,15,525,0.2795,15,freshwater,desmid,8
Staurastrum pingue,15,625,0.3816,15,freshwater,desmid,8
Staurastrum pingue,15,695,0.3202,15,freshwater,desmid,8
Staurastrum pingue,20,15,0.0771,15,freshwater,desmid,8
Staurastrum pingue,20,40,0.1142,15,freshwater,desmid,8
Staurastrum pingue,20,60,0.1374,15,freshwater,desmid,8
Staurastrum pingue,20,90,0.2639,15,freshwater,desmid,8
Staurastrum pingue,20,125,0.4243,15,freshwater,desmid,8
Staurastrum pingue,20,150,0.4353,15,freshwater,desmid,8
Staurastrum pingue,20,185,0.5001,15,freshwater,desmid,8
Staurastrum pingue,20,215,0.5403,15,freshwater,desmid,8
Staurastrum pingue,20,280,0.4651,15,freshwater,desmid,8
Staurastrum pingue,20,385,0.4901,15,freshwater,desmid,8
Staurastrum pingue,20,400,0.4546,15,freshwater,desmid,8
Staurastrum pingue,20,525,0.2795,15,freshwater,desmid,8
Staurastrum pingue,20,625,0.3816,15,freshwater,desmid,8
Staurastrum pingue,20,695,0.3202,15,freshwater,desmid,8
Staurastrum pingue,25,15,0.0371,15,freshwater,desmid,8
Staurastrum pingue,25,40,0.1841,15,freshwater,desmid,8
Staurastrum pingue,25,60,0.3714,15,freshwater,desmid,8
Staurastrum pingue,25,90,0.4611,15,freshwater,desmid,8
Staurastrum pingue,25,125,0.5849,15,freshwater,desmid,8
Staurastrum pingue,25,150,0.7257,15,freshwater,desmid,8
Staurastrum pingue,25,185,0.7086,15,freshwater,desmid,8
Staurastrum pingue,25,215,0.7304,15,freshwater,desmid,8
Staurastrum pingue,25,280,0.6406,15,freshwater,desmid,8
Staurastrum pingue,25,385,0.5817,15,freshwater,desmid,8
Staurastrum pingue,25,400,0.6298,15,freshwater,desmid,8
Staurastrum pingue,25,525,0.6097,15,freshwater,desmid,8
Staurastrum pingue,25,625,0.6004,15,freshwater,desmid,8
Staurastrum pingue,25,695,0.5988,15,freshwater,desmid,8
Staurastrum pingue,30,15,0.1083,15,freshwater,desmid,8
Staurastrum pingue,30,40,0.2569,15,freshwater,desmid,8
Staurastrum pingue,30,90,0.4487,15,freshwater,desmid,8
Staurastrum pingue,30,125,0.5524,15,freshwater,desmid,8
Staurastrum pingue,30,150,0.7056,15,freshwater,desmid,8
Staurastrum pingue,30,185,0.6623,15,freshwater,desmid,8
Staurastrum pingue,30,215,0.5632,15,freshwater,desmid,8
Staurastrum pingue,30,280,0.5385,15,freshwater,desmid,8
Staurastrum pingue,30,385,0.554,15,freshwater,desmid,8
Staurastrum pingue,30,400,0.554,15,freshwater,desmid,8
Staurastrum pingue,30,525,0.54,15,freshwater,desmid,8
Staurastrum pingue,30,625,0.4689,15,freshwater,desmid,8
Staurastrum pingue,30,695,0.4611,15,freshwater,desmid,8
Staurastrum pingue,35,15,0.0108,15,freshwater,desmid,8
Staurastrum pingue,35,40,0.0201,15,freshwater,desmid,8
Staurastrum pingue,35,60,0.2476,15,freshwater,desmid,8
Staurastrum pingue,35,90,0.3915,15,freshwater,desmid,8
Staurastrum pingue,35,125,0.4487,15,freshwater,desmid,8
Staurastrum pingue,35,150,0.4983,15,freshwater,desmid,8
Staurastrum pingue,35,185,0.4859,15,freshwater,desmid,8
Staurastrum pingue,35,215,0.4642,15,freshwater,desmid,8
Staurastrum pingue,35,280,0.2646,15,freshwater,desmid,8
Staurastrum pingue,35,385,0.2955,15,freshwater,desmid,8
Staurastrum pingue,35,400,0.2337,15,freshwater,desmid,8
Staurastrum pingue,35,525,0.0897,15,freshwater,desmid,8
Staurastrum pingue,35,625,0.0186,15,freshwater,desmid,8
Staurastrum pingue,35,695,0.0232,15,freshwater,desmid,8
Synechocystis minima,10,10,0.2747,15,freshwater,cyano,8
Synechocystis minima,10,20,0.37,15,freshwater,cyano,8
Synechocystis minima,10,50,0.3626,15,freshwater,cyano,8
Synechocystis minima,10,40,0.3678,15,freshwater,cyano,8
Synechocystis minima,10,70,0.3167,15,freshwater,cyano,8
Synechocystis minima,10,220,0.1703,15,freshwater,cyano,8
Synechocystis minima,10,350,0.0969,15,freshwater,cyano,8
Synechocystis minima,10,450,0.0961,15,freshwater,cyano,8
Synechocystis minima,10,630,0.0917,15,freshwater,cyano,8
Synechocystis minima,10,720,0.0474,15,freshwater,cyano,8
Synechocystis minima,15,10,0.2313,15,freshwater,cyano,8
Synechocystis minima,15,50,0.4686,15,freshwater,cyano,8
Synechocystis minima,15,40,0.5588,15,freshwater,cyano,8
Synechocystis minima,15,70,0.3677,15,freshwater,cyano,8
Synechocystis minima,15,220,0.3063,15,freshwater,cyano,8
Synechocystis minima,15,350,0.2492,15,freshwater,cyano,8
Synechocystis minima,15,450,0.262,15,freshwater,cyano,8
Synechocystis minima,15,630,0.2466,15,freshwater,cyano,8
Synechocystis minima,15,720,0.1371,15,freshwater,cyano,8
Synechocystis minima,20,10,0.2258,15,freshwater,cyano,8
Synechocystis minima,20,20,0.4679,15,freshwater,cyano,8
Synechocystis minima,20,40,0.4657,15,freshwater,cyano,8
Synechocystis minima,20,50,0.5583,15,freshwater,cyano,8
Synechocystis minima,20,70,0.6077,15,freshwater,cyano,8
Synechocystis minima,20,220,0.5154,15,freshwater,cyano,8
Synechocystis minima,20,350,0.5209,15,freshwater,cyano,8
Synechocystis minima,20,450,0.4604,15,freshwater,cyano,8
Synechocystis minima,20,630,0.4722,15,freshwater,cyano,8
Synechocystis minima,20,720,0.2403,15,freshwater,cyano,8
Synechocystis minima,25,10,0.3969,15,freshwater,cyano,8
Synechocystis minima,25,20,0.6035,15,freshwater,cyano,8
Synechocystis minima,25,40,0.6061,15,freshwater,cyano,8
Synechocystis minima,25,50,0.7041,15,freshwater,cyano,8
Synechocystis minima,25,70,0.8427,15,freshwater,cyano,8
Synechocystis minima,25,220,0.6686,15,freshwater,cyano,8
Synechocystis minima,25,350,0.7122,15,freshwater,cyano,8
Synechocystis minima,25,450,0.5735,15,freshwater,cyano,8
Synechocystis minima,25,630,0.5735,15,freshwater,cyano,8
Synechocystis minima,25,720,0.386,15,freshwater,cyano,8
Synechocystis minima,30,10,0.3969,15,freshwater,cyano,8
Synechocystis minima,30,40,0.6633,15,freshwater,cyano,8
Synechocystis minima,30,50,1.0819,15,freshwater,cyano,8
Synechocystis minima,30,70,1.1309,15,freshwater,cyano,8
Synechocystis minima,30,220,1.1309,15,freshwater,cyano,8
Synechocystis minima,30,350,1.0384,15,freshwater,cyano,8
Synechocystis minima,30,450,0.9433,15,freshwater,cyano,8
Synechocystis minima,30,630,0.8563,15,freshwater,cyano,8
Synechocystis minima,30,720,0.5682,15,freshwater,cyano,8
Synechocystis minima,35,10,0.4377,15,freshwater,cyano,8
Synechocystis minima,35,20,0.7639,15,freshwater,cyano,8
Synechocystis minima,35,40,0.7612,15,freshwater,cyano,8
Synechocystis minima,35,50,1.139,15,freshwater,cyano,8
Synechocystis minima,35,70,1.1852,15,freshwater,cyano,8
Synechocystis minima,35,350,1.0983,15,freshwater,cyano,8
Synechocystis minima,35,450,1.0656,15,freshwater,cyano,8
Synechocystis minima,35,630,1.0384,15,freshwater,cyano,8
Synechocystis minima,35,720,0.7177,15,freshwater,cyano,8
Acutodesmus obliquus,10,10,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,10,40,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,10,60,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,10,80,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,10,120,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,10,180,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,10,220,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,10,310,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,10,430,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,10,640,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,10,720,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,15,10,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,15,40,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,15,60,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,15,80,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,15,120,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,15,180,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,15,220,0,15,freshwater,chlorophyte,9
Acutodesmus obliquus,15,310,0.079440331,15,freshwater,chlorophyte,9
